id,rarity,generation,mainClass,subClass,statBoost1,statBoost2,profession,summons,maxSummons,soldPrice,timeStamp
92274,common,2,Ninja,Wizard,INT,WIS,gardening,1,5,54,2022-01-27 20:12:07
99376,common,3,Paladin,Monk,END,VIT,mining,1,4,"109,9",2022-01-27 20:09:49
44858,common,1,Archer,Wizard,VIT,VIT,gardening,10,10,88,2022-01-27 20:09:27
98736,common,3,Archer,Knight,END,AGI,fishing,6,6,48,2022-01-27 20:09:01
106144,uncommon,3,Ninja,Thief,VIT,AGI,fishing,0,0,160,2022-01-27 20:08:50
101161,common,2,Monk,Archer,END,AGI,gardening,6,7,55,2022-01-27 20:08:00
45013,common,2,Wizard,Pirate,LCK,VIT,gardening,4,4,50,2022-01-27 20:07:14
98026,uncommon,1,Pirate,Priest,WIS,LCK,gardening,4,10,55,2022-01-27 20:05:54
98339,common,1,Monk,Monk,END,DEX,mining,7,10,99,2022-01-27 20:05:54
95526,common,1,Pirate,Archer,AGI,WIS,mining,7,10,"99,89",2022-01-27 20:05:08
100976,common,2,Warrior,Archer,STR,STR,gardening,1,1,45,2022-01-27 20:04:38
5520,uncommon,1,Knight,Ninja,LCK,VIT,gardening,3,10,61,2022-01-27 20:04:28
92126,common,1,Wizard,Knight,AGI,VIT,fishing,5,10,50,2022-01-27 20:03:27
85484,common,3,Knight,Monk,AGI,AGI,gardening,7,7,45,2022-01-27 20:03:11
103418,common,3,Warrior,Priest,AGI,INT,gardening,8,8,"44,6",2022-01-27 20:02:23
99854,common,4,Pirate,Archer,VIT,END,fishing,5,5,49,2022-01-27 20:01:37
103307,common,3,Monk,Archer,END,WIS,foraging,2,2,"42,31",2022-01-27 20:01:19
105512,common,3,Pirate,Knight,INT,AGI,foraging,4,4,45,2022-01-27 20:00:15
88229,uncommon,4,Archer,Monk,STR,INT,fishing,3,3,52,2022-01-27 19:58:17
92576,rare,2,Pirate,Pirate,STR,VIT,fishing,5,7,"69,5",2022-01-27 19:57:43
46547,common,2,Monk,Thief,VIT,VIT,gardening,7,8,40,2022-01-27 19:57:14
105747,uncommon,2,Pirate,Paladin,WIS,INT,gardening,8,8,54,2022-01-27 19:55:58
94371,common,2,Thief,Pirate,WIS,DEX,mining,3,3,68,2022-01-27 19:55:00
94675,common,2,DarkKnight,Wizard,WIS,VIT,gardening,0,1,"62,4",2022-01-27 19:54:27
70046,common,4,Knight,Warrior,VIT,VIT,mining,2,6,105,2022-01-27 19:54:10
102613,common,1,Monk,Paladin,DEX,WIS,foraging,9,10,95,2022-01-27 19:53:01
103906,common,3,Pirate,Wizard,INT,STR,fishing,4,4,47,2022-01-27 19:52:51
104930,common,3,Archer,Pirate,END,DEX,fishing,4,4,"44,69",2022-01-27 19:52:01
81010,uncommon,1,Warrior,Archer,VIT,AGI,gardening,10,10,111,2022-01-27 19:51:27
105577,common,3,Paladin,Thief,WIS,END,fishing,2,2,57,2022-01-27 19:51:21
16327,uncommon,3,Archer,Pirate,AGI,VIT,foraging,3,4,65,2022-01-27 19:51:17
105250,uncommon,3,Archer,Archer,LCK,AGI,gardening,6,6,"44,42",2022-01-27 19:51:17
83751,rare,1,Archer,Knight,STR,END,mining,10,10,222,2022-01-27 19:50:32
106148,common,2,Warrior,Archer,LCK,STR,fishing,6,6,52,2022-01-27 19:50:28
103558,common,3,Paladin,Thief,INT,WIS,mining,2,2,123,2022-01-27 19:50:22
87869,uncommon,1,Knight,Priest,DEX,END,gardening,10,10,108,2022-01-27 19:50:10
105253,common,2,Thief,Knight,LCK,WIS,gardening,9,9,"49,5",2022-01-27 19:48:58
103950,common,1,Thief,Thief,DEX,INT,gardening,10,10,87,2022-01-27 19:48:10
39689,common,4,Warrior,Priest,END,END,gardening,0,2,"44,13",2022-01-27 19:47:59
41974,common,4,Wizard,Knight,INT,END,foraging,2,2,63,2022-01-27 19:46:52
101485,uncommon,2,Paladin,Monk,END,STR,mining,4,4,145,2022-01-27 19:46:32
104555,uncommon,2,Ninja,Monk,VIT,AGI,fishing,0,1,115,2022-01-27 19:46:22
106043,common,2,Archer,Wizard,STR,VIT,mining,7,7,59,2022-01-27 19:45:59
101419,common,3,Priest,Monk,AGI,VIT,gardening,2,2,"59,99",2022-01-27 19:45:59
79026,uncommon,1,Pirate,Knight,LCK,INT,fishing,4,10,80,2022-01-27 19:45:40
30876,common,5,Wizard,Pirate,END,AGI,foraging,3,3,55,2022-01-27 19:43:40
59409,rare,4,Priest,Priest,WIS,END,foraging,5,5,99,2022-01-27 19:42:57
102576,rare,2,Pirate,Archer,DEX,VIT,gardening,6,6,65,2022-01-27 19:42:36
96677,uncommon,4,Wizard,Monk,STR,AGI,fishing,4,4,48,2022-01-27 19:41:22
84733,uncommon,1,Pirate,Monk,VIT,INT,fishing,10,10,109,2022-01-27 19:40:04
37357,common,3,Priest,Wizard,STR,WIS,foraging,4,6,50,2022-01-27 19:39:52
105461,common,1,Knight,Knight,END,DEX,mining,10,10,299,2022-01-27 19:39:14
81938,common,1,Pirate,Pirate,LCK,WIS,mining,10,10,88,2022-01-27 19:39:06
104899,common,1,Wizard,Warrior,LCK,AGI,gardening,9,10,115,2022-01-27 19:37:04
89669,common,1,Priest,Priest,DEX,INT,gardening,9,10,108,2022-01-27 19:36:48
70904,common,2,Pirate,Thief,WIS,LCK,gardening,8,8,50,2022-01-27 19:36:18
2250,uncommon,1,Priest,Thief,STR,WIS,mining,4,10,65,2022-01-27 19:35:08
106116,common,2,Paladin,Thief,AGI,DEX,fishing,2,3,62,2022-01-27 19:33:09
44227,common,2,Thief,Wizard,AGI,LCK,mining,5,5,60,2022-01-27 19:31:57
101411,common,2,Thief,Thief,STR,STR,fishing,4,4,"66,9",2022-01-27 19:31:11
101617,rare,3,Priest,Archer,LCK,END,gardening,4,4,93,2022-01-27 19:29:18
3505,common,1,Priest,Wizard,WIS,AGI,foraging,6,10,59,2022-01-27 19:27:06
41099,uncommon,2,Paladin,Wizard,VIT,LCK,gardening,0,5,114,2022-01-27 19:26:11
91099,common,2,Paladin,Knight,DEX,END,fishing,0,5,53,2022-01-27 19:25:31
106204,common,1,Archer,Monk,INT,INT,fishing,9,10,75,2022-01-27 19:23:42
80097,uncommon,1,DarkKnight,Thief,INT,WIS,mining,2,5,115,2022-01-27 19:23:20
90831,uncommon,3,Paladin,Knight,VIT,VIT,gardening,0,1,"125,75",2022-01-27 19:22:58
105490,common,2,Monk,Wizard,AGI,INT,foraging,9,9,48,2022-01-27 19:20:56
52810,common,2,Pirate,Monk,LCK,WIS,fishing,5,8,"66,6",2022-01-27 19:20:38
97262,uncommon,1,Wizard,Warrior,LCK,END,mining,5,10,60,2022-01-27 19:19:31
103594,common,3,Knight,Monk,END,VIT,mining,5,5,"128,8",2022-01-27 19:18:39
105569,common,3,Priest,Archer,VIT,STR,gardening,3,3,54,2022-01-27 19:18:17
95027,common,3,DarkKnight,Wizard,WIS,LCK,foraging,0,1,55,2022-01-27 19:14:27
105626,legendary,2,Priest,Warrior,AGI,WIS,gardening,9,9,225,2022-01-27 19:11:26
94625,uncommon,2,Archer,Knight,DEX,INT,mining,2,3,65,2022-01-27 19:09:54
104353,uncommon,3,Paladin,Paladin,STR,DEX,mining,1,1,179,2022-01-27 19:09:52
21215,uncommon,3,Knight,Pirate,LCK,WIS,gardening,6,7,56,2022-01-27 19:09:06
86534,common,2,Thief,Priest,LCK,LCK,mining,8,8,90,2022-01-27 19:06:50
91059,common,1,Knight,Thief,VIT,INT,foraging,5,10,51,2022-01-27 19:05:39
91246,common,1,Warrior,Thief,DEX,DEX,gardening,5,10,51,2022-01-27 19:04:54
105628,common,2,Monk,Priest,STR,END,foraging,6,6,46,2022-01-27 19:04:46
99149,rare,2,Monk,Warrior,AGI,AGI,gardening,9,9,110,2022-01-27 19:04:32
44218,uncommon,1,Priest,Wizard,AGI,VIT,mining,0,10,65,2022-01-27 19:03:55
96789,common,3,Warrior,Ninja,VIT,VIT,fishing,2,2,"42,94",2022-01-27 19:01:35
97269,common,6,Warrior,DarkKnight,VIT,VIT,mining,3,4,85,2022-01-27 19:00:27
105141,common,3,Paladin,Warrior,LCK,VIT,fishing,4,4,77,2022-01-27 18:59:57
100458,common,2,Priest,Monk,LCK,AGI,foraging,7,7,48,2022-01-27 18:56:47
103227,common,3,Monk,Priest,END,AGI,mining,8,8,75,2022-01-27 18:56:41
106017,common,2,Knight,Archer,END,LCK,gardening,7,7,53,2022-01-27 18:55:37
78252,common,1,Knight,Wizard,LCK,DEX,foraging,4,10,50,2022-01-27 18:54:43
66501,common,2,Knight,Pirate,END,INT,fishing,9,9,"63,29",2022-01-27 18:53:46
104433,common,3,Summoner,Knight,INT,WIS,foraging,3,3,70,2022-01-27 18:52:44
105196,common,3,Pirate,Warrior,WIS,INT,gardening,8,8,39,2022-01-27 18:50:41
102470,common,1,Monk,Knight,VIT,STR,mining,9,10,150,2022-01-27 18:48:31
102587,common,2,Warrior,Pirate,STR,VIT,gardening,4,4,"43,9",2022-01-27 18:47:45
105214,common,4,Pirate,Knight,AGI,STR,mining,3,3,74,2022-01-27 18:46:11
90258,common,4,Warrior,Pirate,INT,INT,foraging,5,5,56,2022-01-27 18:45:35
104760,common,1,Archer,Knight,VIT,WIS,gardening,9,10,85,2022-01-27 18:45:21
101917,common,2,Warrior,Priest,STR,LCK,gardening,5,5,45,2022-01-27 18:45:07
104935,common,2,Pirate,DarkKnight,LCK,END,mining,8,8,"66,6",2022-01-27 18:44:13
105090,uncommon,1,Priest,Archer,INT,AGI,fishing,10,10,80,2022-01-27 18:43:00
97335,common,1,Priest,Warrior,END,AGI,mining,5,10,"67,98",2022-01-27 18:43:00
105400,common,2,Priest,Monk,END,DEX,mining,6,6,66,2022-01-27 18:42:26
83125,common,1,Knight,Wizard,LCK,STR,foraging,5,10,54,2022-01-27 18:41:00
90130,uncommon,2,Warrior,Knight,AGI,VIT,foraging,5,9,53,2022-01-27 18:39:10
99846,common,2,Pirate,Thief,DEX,VIT,gardening,2,2,42,2022-01-27 18:37:48
103783,uncommon,2,Archer,Warrior,WIS,LCK,mining,5,5,80,2022-01-27 18:36:43
72830,uncommon,1,Thief,Pirate,DEX,INT,fishing,5,10,95,2022-01-27 18:36:11
21834,common,2,Thief,Warrior,END,VIT,fishing,2,6,"62,4",2022-01-27 18:35:25
104873,common,1,Pirate,Wizard,AGI,END,fishing,10,10,99,2022-01-27 18:35:07
105853,common,1,Monk,Priest,VIT,VIT,fishing,10,10,"97,5",2022-01-27 18:34:59
105378,uncommon,2,Thief,Priest,VIT,END,mining,7,7,75,2022-01-27 18:34:31
104979,common,2,Thief,Warrior,STR,VIT,foraging,6,7,45,2022-01-27 18:33:29
103594,common,3,Knight,Monk,END,VIT,mining,5,5,82,2022-01-27 18:32:29
65423,common,2,Warrior,Wizard,LCK,VIT,fishing,5,9,55,2022-01-27 18:31:59
77034,mythic,2,Wizard,Summoner,DEX,VIT,mining,5,5,400,2022-01-27 18:31:32
104343,uncommon,2,Priest,Monk,STR,DEX,mining,5,5,75,2022-01-27 18:31:19
104965,common,1,Pirate,Wizard,STR,INT,mining,9,10,145,2022-01-27 18:29:43
98927,uncommon,4,Ninja,Thief,WIS,STR,foraging,0,0,70,2022-01-27 18:24:36
5514,uncommon,3,Knight,Warrior,DEX,LCK,foraging,7,8,75,2022-01-27 18:23:50
67190,common,3,Paladin,Thief,AGI,END,gardening,1,1,99,2022-01-27 18:23:28
105730,uncommon,6,Pirate,Paladin,END,VIT,gardening,1,1,45,2022-01-27 18:23:14
49602,uncommon,3,Knight,Thief,WIS,LCK,gardening,2,3,58,2022-01-27 18:22:00
57132,rare,4,DarkKnight,Monk,LCK,STR,gardening,0,0,144,2022-01-27 18:21:34
98340,common,4,Priest,Priest,DEX,END,fishing,2,2,"42,71",2022-01-27 18:20:17
101937,common,4,DarkKnight,Wizard,END,WIS,foraging,1,1,60,2022-01-27 18:18:10
62548,uncommon,4,Warrior,Warrior,STR,INT,mining,5,6,"117,6",2022-01-27 18:18:02
106053,rare,3,Priest,Thief,INT,WIS,mining,4,4,70,2022-01-27 18:16:56
3758,common,1,Priest,Pirate,AGI,WIS,fishing,2,10,65,2022-01-27 18:14:40
103862,common,2,Pirate,Priest,DEX,DEX,fishing,4,4,55,2022-01-27 18:11:37
68353,uncommon,1,Thief,Wizard,INT,AGI,fishing,3,10,77,2022-01-27 18:11:27
106076,common,3,Knight,Archer,VIT,END,mining,4,4,75,2022-01-27 18:10:39
24825,uncommon,6,Pirate,Wizard,WIS,VIT,gardening,0,1,50,2022-01-27 18:10:33
99009,common,1,Monk,Knight,VIT,WIS,foraging,10,10,88,2022-01-27 18:08:10
87571,common,1,Thief,Warrior,AGI,AGI,foraging,6,10,57,2022-01-27 18:05:47
47144,rare,5,Wizard,Warrior,AGI,LCK,fishing,0,0,72,2022-01-27 18:05:35
104441,uncommon,3,Summoner,Thief,AGI,STR,foraging,0,0,60,2022-01-27 18:05:24
104429,legendary,4,Warrior,Paladin,VIT,DEX,fishing,3,3,150,2022-01-27 18:04:50
816,rare,0,Archer,Archer,DEX,STR,gardening,11,11,3600,2022-01-27 18:02:37
97228,common,1,Warrior,Warrior,AGI,INT,foraging,5,10,"48,8",2022-01-27 18:02:05
104347,common,2,Warrior,Wizard,LCK,END,foraging,7,7,50,2022-01-27 18:01:55
48131,uncommon,2,Summoner,Wizard,END,VIT,gardening,0,5,94,2022-01-27 18:01:26
102347,common,3,Pirate,Priest,DEX,DEX,fishing,5,5,48,2022-01-27 17:59:57
52537,common,2,Monk,Knight,AGI,DEX,gardening,6,6,55,2022-01-27 17:58:16
92126,common,1,Wizard,Knight,AGI,VIT,fishing,5,10,45,2022-01-27 17:58:14
104444,rare,3,Wizard,Summoner,VIT,DEX,fishing,4,4,"76,9",2022-01-27 17:57:24
96613,common,3,Summoner,Warrior,STR,STR,foraging,3,5,65,2022-01-27 17:55:59
106079,common,2,Priest,Thief,AGI,DEX,fishing,9,9,47,2022-01-27 17:55:50
103723,common,4,Ninja,Archer,INT,DEX,gardening,3,3,"59,5",2022-01-27 17:55:30
105911,uncommon,2,Thief,Ninja,END,STR,mining,8,8,150,2022-01-27 17:55:28
96959,uncommon,2,Ninja,Warrior,END,STR,fishing,4,5,169,2022-01-27 17:54:03
92264,legendary,1,Priest,Monk,INT,END,mining,10,10,250,2022-01-27 17:53:03
105490,common,2,Monk,Wizard,AGI,INT,foraging,9,9,"39,99",2022-01-27 17:52:43
85859,rare,1,Monk,Thief,DEX,AGI,mining,10,10,149,2022-01-27 17:52:11
95458,uncommon,2,Knight,Thief,WIS,AGI,fishing,8,8,68,2022-01-27 17:51:35
101049,uncommon,4,Knight,Warrior,END,AGI,foraging,3,3,56,2022-01-27 17:51:32
104098,rare,3,Priest,Knight,STR,VIT,fishing,1,1,60,2022-01-27 17:50:58
64192,common,1,Thief,Pirate,DEX,STR,mining,7,10,65,2022-01-27 17:47:05
86638,common,2,Priest,Summoner,STR,WIS,foraging,9,9,"57,5",2022-01-27 17:46:40
104641,uncommon,2,DarkKnight,Pirate,AGI,VIT,mining,4,5,270,2022-01-27 17:45:03
94038,common,2,DarkKnight,Archer,WIS,INT,mining,0,4,"94,5",2022-01-27 17:43:25
103430,common,2,Archer,Wizard,VIT,END,gardening,8,8,45,2022-01-27 17:43:01
31493,uncommon,2,Thief,Warrior,DEX,END,gardening,1,4,46,2022-01-27 17:42:57
3436,common,1,Monk,Pirate,DEX,WIS,fishing,2,10,"62,9",2022-01-27 17:42:46
90214,common,4,Paladin,Wizard,VIT,END,mining,1,1,149,2022-01-27 17:42:18
105383,rare,2,Monk,Knight,STR,END,gardening,7,7,65,2022-01-27 17:41:46
86716,common,1,Priest,Pirate,DEX,INT,fishing,10,10,88,2022-01-27 17:41:30
105738,common,2,Thief,Knight,WIS,INT,mining,6,7,74,2022-01-27 17:41:26
102237,common,5,Paladin,Monk,INT,LCK,mining,2,3,115,2022-01-27 17:40:52
78321,uncommon,2,Warrior,Warrior,WIS,INT,fishing,8,8,64,2022-01-27 17:40:50
42852,uncommon,3,Knight,Warrior,END,WIS,mining,2,2,150,2022-01-27 17:40:16
41657,rare,3,Pirate,Thief,WIS,LCK,fishing,1,1,134,2022-01-27 17:40:02
101941,common,2,Monk,Warrior,STR,WIS,foraging,4,4,48,2022-01-27 17:39:44
104432,common,3,Summoner,Thief,LCK,AGI,mining,4,4,65,2022-01-27 17:39:40
97166,rare,2,Pirate,Priest,VIT,STR,mining,5,5,110,2022-01-27 17:39:26
61289,common,6,Knight,Archer,STR,END,mining,4,4,160,2022-01-27 17:38:52
14837,common,3,DarkKnight,Monk,END,STR,mining,2,5,160,2022-01-27 17:38:40
105750,common,1,Knight,Thief,END,LCK,fishing,9,10,94,2022-01-27 17:37:37
105203,uncommon,3,Warrior,Priest,VIT,LCK,gardening,2,2,50,2022-01-27 17:37:34
103230,common,3,Knight,Ninja,END,END,mining,1,1,110,2022-01-27 17:37:03
76077,common,1,Archer,Pirate,INT,INT,fishing,5,10,"53,9",2022-01-27 17:36:27
85405,common,1,Wizard,Priest,AGI,WIS,foraging,5,10,53,2022-01-27 17:35:55
93516,uncommon,3,Warrior,Archer,END,VIT,mining,5,5,65,2022-01-27 17:35:08
99102,common,2,Knight,Wizard,VIT,LCK,mining,4,5,90,2022-01-27 17:34:34
95104,uncommon,2,Priest,Paladin,WIS,WIS,gardening,4,5,"88,29",2022-01-27 17:33:59
104865,common,1,Warrior,Archer,STR,STR,foraging,9,10,100,2022-01-27 17:33:57
62548,uncommon,4,Warrior,Warrior,STR,INT,mining,5,6,75,2022-01-27 17:33:29
102508,common,2,Pirate,Thief,DEX,END,gardening,6,8,"42,1",2022-01-27 17:32:40
81424,common,4,Sage,Warrior,AGI,LCK,mining,0,2,110,2022-01-27 17:30:53
25732,uncommon,2,Wizard,Monk,DEX,STR,mining,1,4,64,2022-01-27 17:30:47
100685,common,3,Pirate,Pirate,WIS,INT,fishing,2,2,43,2022-01-27 17:27:03
66096,uncommon,3,Monk,Monk,INT,AGI,foraging,5,5,50,2022-01-27 17:26:29
100402,common,2,Archer,Warrior,WIS,STR,mining,8,8,115,2022-01-27 17:25:29
105591,common,1,Warrior,Wizard,LCK,VIT,gardening,9,10,95,2022-01-27 17:24:57
105776,common,2,Archer,Monk,WIS,END,gardening,5,5,42,2022-01-27 17:24:52
103912,common,3,Monk,Monk,INT,LCK,fishing,1,1,45,2022-01-27 17:24:18
19608,common,3,Wizard,Sage,INT,WIS,foraging,0,2,49,2022-01-27 17:20:58
66270,common,3,Knight,Pirate,INT,STR,foraging,2,2,50,2022-01-27 17:20:13
3436,common,1,Monk,Pirate,DEX,WIS,fishing,2,10,"54,6",2022-01-27 17:19:38
105533,rare,2,Wizard,Warrior,INT,DEX,mining,9,9,90,2022-01-27 17:19:24
101492,rare,3,Monk,Thief,AGI,DEX,gardening,4,4,63,2022-01-27 17:18:17
92131,common,2,Wizard,Priest,AGI,AGI,gardening,7,7,58,2022-01-27 17:17:15
105207,common,1,Thief,Knight,WIS,VIT,foraging,8,10,70,2022-01-27 17:16:18
105167,uncommon,2,Monk,Archer,WIS,DEX,fishing,9,9,55,2022-01-27 17:15:08
39087,common,2,Priest,Archer,VIT,INT,fishing,2,4,"52,9",2022-01-27 17:14:25
103232,common,3,Dragoon,Knight,END,END,fishing,0,1,119,2022-01-27 17:13:37
79351,common,1,Priest,Archer,STR,END,gardening,6,10,69,2022-01-27 17:13:15
48245,common,2,Priest,Thief,END,END,gardening,4,6,77,2022-01-27 17:11:54
27779,rare,3,Priest,Ninja,STR,STR,foraging,7,7,109,2022-01-27 17:11:54
104085,rare,3,Paladin,Wizard,AGI,STR,mining,4,4,375,2022-01-27 17:11:42
104331,common,2,Warrior,Wizard,DEX,WIS,fishing,5,5,"44,4",2022-01-27 17:09:15
98797,common,3,Wizard,Priest,INT,DEX,foraging,5,6,65,2022-01-27 17:08:19
85859,rare,1,Monk,Thief,DEX,AGI,mining,10,10,124,2022-01-27 17:08:11
48039,uncommon,2,Priest,Priest,INT,AGI,foraging,4,6,60,2022-01-27 17:07:44
105909,common,2,Knight,Warrior,STR,VIT,mining,8,8,200,2022-01-27 17:07:32
104897,common,3,Monk,Knight,WIS,INT,mining,1,2,"62,5",2022-01-27 17:07:20
86974,common,1,Monk,Warrior,VIT,STR,mining,10,10,88,2022-01-27 17:06:03
104592,common,2,Warrior,Knight,STR,VIT,mining,8,8,175,2022-01-27 17:05:31
101772,mythic,4,Archer,Thief,DEX,STR,gardening,2,2,350,2022-01-27 17:05:27
59853,common,2,Knight,Pirate,VIT,DEX,mining,5,9,89,2022-01-27 17:04:49
81942,common,1,Monk,Thief,DEX,INT,mining,10,10,88,2022-01-27 17:04:35
94348,common,4,Warrior,Wizard,DEX,DEX,gardening,7,7,45,2022-01-27 17:04:22
86370,uncommon,1,Monk,Knight,AGI,WIS,mining,10,10,93,2022-01-27 17:03:54
31493,uncommon,2,Thief,Warrior,DEX,END,gardening,1,4,42,2022-01-27 17:01:54
96412,common,1,Monk,Priest,VIT,WIS,mining,10,10,88,2022-01-27 17:01:14
96237,common,3,Pirate,Thief,WIS,DEX,foraging,2,2,43,2022-01-27 17:01:08
101930,common,2,Summoner,Ninja,VIT,STR,fishing,5,5,135,2022-01-27 16:58:57
102470,common,1,Monk,Knight,VIT,STR,mining,9,10,88,2022-01-27 16:58:20
74349,common,2,Pirate,Warrior,VIT,AGI,fishing,3,4,59,2022-01-27 16:58:04
53263,mythic,3,Dragoon,Wizard,INT,LCK,gardening,3,3,3898,2022-01-27 16:57:50
101934,uncommon,2,DarkKnight,Knight,INT,DEX,foraging,3,3,73,2022-01-27 16:57:17
101894,common,4,Wizard,Warrior,AGI,WIS,gardening,5,5,50,2022-01-27 16:56:17
92063,common,3,Thief,Warrior,LCK,STR,gardening,4,4,45,2022-01-27 16:55:45
85729,common,2,DarkKnight,Archer,VIT,INT,foraging,2,2,89,2022-01-27 16:55:16
105583,uncommon,2,DarkKnight,Thief,DEX,WIS,fishing,4,4,88,2022-01-27 16:54:50
105774,common,2,Pirate,Archer,DEX,INT,fishing,5,5,45,2022-01-27 16:54:30
98491,common,7,Pirate,Pirate,LCK,END,foraging,0,0,45,2022-01-27 16:53:50
90091,rare,5,Dragoon,Monk,DEX,VIT,foraging,0,0,400,2022-01-27 16:53:46
103418,common,3,Warrior,Priest,AGI,INT,gardening,8,8,41,2022-01-27 16:53:30
106068,common,2,Pirate,Archer,LCK,VIT,mining,4,4,59,2022-01-27 16:52:50
73032,mythic,2,Paladin,Knight,LCK,END,foraging,5,5,390,2022-01-27 16:52:32
105348,common,4,Knight,Archer,LCK,DEX,fishing,2,2,"44,1",2022-01-27 16:52:32
7446,common,1,Archer,Thief,LCK,VIT,gardening,5,10,53,2022-01-27 16:51:42
105561,common,3,Thief,Priest,VIT,WIS,mining,3,3,62,2022-01-27 16:48:53
90356,uncommon,1,Priest,Archer,INT,STR,gardening,6,10,70,2022-01-27 16:48:31
77764,common,1,Knight,Thief,AGI,INT,fishing,4,10,63,2022-01-27 16:47:50
82036,rare,3,Paladin,Wizard,STR,LCK,foraging,1,2,200,2022-01-27 16:47:38
85248,uncommon,2,Archer,Warrior,DEX,STR,foraging,0,0,"64,1",2022-01-27 16:47:24
19581,common,1,Priest,DarkKnight,LCK,VIT,foraging,5,10,50,2022-01-27 16:47:10
81453,legendary,6,Sage,Archer,LCK,INT,foraging,0,0,520,2022-01-27 16:46:47
105763,uncommon,2,Thief,Thief,DEX,END,gardening,4,5,45,2022-01-27 16:44:59
45414,legendary,3,Ninja,Paladin,INT,DEX,foraging,2,4,325,2022-01-27 16:44:53
92900,common,3,Priest,Priest,INT,AGI,foraging,5,5,56,2022-01-27 16:44:38
79557,mythic,3,Summoner,Thief,END,DEX,foraging,2,2,520,2022-01-27 16:44:03
97410,common,1,DarkKnight,Thief,INT,WIS,mining,2,5,120,2022-01-27 16:43:06
98267,common,2,Knight,Warrior,STR,INT,gardening,3,3,49,2022-01-27 16:42:36
26608,mythic,1,Monk,Monk,END,LCK,fishing,4,10,260,2022-01-27 16:42:32
103560,common,3,Monk,Monk,STR,END,gardening,2,2,41,2022-01-27 16:42:32
82014,mythic,1,Knight,Knight,VIT,DEX,foraging,10,10,300,2022-01-27 16:41:59
76077,common,1,Archer,Pirate,INT,INT,fishing,5,10,"46,51",2022-01-27 16:41:23
31493,uncommon,2,Thief,Warrior,DEX,END,gardening,1,4,44,2022-01-27 16:40:39
91293,rare,3,Ninja,Pirate,STR,DEX,fishing,3,3,200,2022-01-27 16:39:06
64419,mythic,1,Warrior,Pirate,END,STR,fishing,5,10,260,2022-01-27 16:38:59
68421,common,3,Paladin,Paladin,WIS,DEX,foraging,1,5,"79,99",2022-01-27 16:38:24
39087,common,2,Priest,Archer,VIT,INT,fishing,2,4,44,2022-01-27 16:38:21
91142,legendary,4,Warrior,Wizard,WIS,AGI,fishing,0,0,130,2022-01-27 16:38:09
31164,legendary,4,Monk,Monk,END,LCK,fishing,6,7,130,2022-01-27 16:37:47
86242,legendary,5,Monk,Pirate,DEX,END,foraging,1,1,130,2022-01-27 16:37:18
38903,rare,2,Priest,Monk,LCK,INT,mining,4,5,65,2022-01-27 16:37:16
85248,uncommon,2,Archer,Warrior,DEX,STR,foraging,0,0,42,2022-01-27 16:36:46
105672,common,3,Archer,Pirate,WIS,LCK,fishing,7,7,49,2022-01-27 16:36:21
21834,common,2,Thief,Warrior,END,VIT,fishing,2,6,44,2022-01-27 16:36:02
89793,legendary,1,Knight,Archer,END,STR,fishing,6,10,130,2022-01-27 16:35:24
12640,uncommon,2,Monk,Priest,END,END,gardening,6,8,62,2022-01-27 16:34:29
95394,uncommon,1,Archer,Pirate,VIT,END,mining,10,10,190,2022-01-27 16:34:15
78931,legendary,1,Monk,Monk,DEX,VIT,fishing,10,10,130,2022-01-27 16:33:59
54142,common,2,Monk,Priest,END,LCK,fishing,6,7,65,2022-01-27 16:33:49
106045,common,2,Thief,Thief,VIT,VIT,mining,4,4,63,2022-01-27 16:32:51
101589,uncommon,4,Paladin,Priest,AGI,WIS,gardening,1,1,105,2022-01-27 16:32:21
58378,common,2,DarkKnight,DarkKnight,AGI,WIS,foraging,2,4,105,2022-01-27 16:32:15
46730,uncommon,3,Wizard,Monk,INT,WIS,gardening,5,5,100,2022-01-27 16:31:02
75551,rare,4,Warrior,Monk,WIS,DEX,gardening,7,7,89,2022-01-27 16:28:49
102952,rare,2,Summoner,Archer,DEX,WIS,foraging,2,3,140,2022-01-27 16:27:47
105424,common,2,Priest,Archer,AGI,DEX,foraging,9,9,"51,9",2022-01-27 16:27:24
55630,common,1,Pirate,Wizard,VIT,VIT,mining,5,10,78,2022-01-27 16:26:16
106058,common,3,Wizard,Thief,WIS,LCK,mining,4,4,55,2022-01-27 16:24:00
102766,common,2,Archer,Monk,END,VIT,foraging,6,6,61,2022-01-27 16:23:28
105924,common,4,Ninja,Knight,STR,WIS,mining,2,2,55,2022-01-27 16:23:25
71239,common,2,Monk,Warrior,WIS,AGI,gardening,6,7,49,2022-01-27 16:23:09
105828,common,2,Knight,Pirate,AGI,STR,fishing,7,7,"45,85",2022-01-27 16:22:43
83588,common,6,Priest,Pirate,INT,LCK,gardening,3,3,40,2022-01-27 16:21:55
83999,common,2,Knight,Monk,AGI,STR,gardening,6,9,"47,5",2022-01-27 16:21:17
101411,common,2,Thief,Thief,STR,STR,fishing,4,4,59,2022-01-27 16:20:49
104148,uncommon,4,Warrior,Warrior,INT,END,mining,1,1,86,2022-01-27 16:20:31
101803,rare,3,Warrior,Archer,LCK,STR,mining,7,7,190,2022-01-27 16:19:00
103963,rare,4,Knight,Priest,LCK,END,mining,3,4,125,2022-01-27 16:18:21
